book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
8910,1210754,1210754,1199129,13,1599901099,9781599901090.0,Jessica Day George,2008.0,"Sun and Moon, Ice and Snow","Sun and Moon, Ice and Snow",en-US,3.97,17095,17927,1868,221,902,4165,6556,6083,https://images.gr-assets.com/books/1317065700m/1210754.jpg,https://images.gr-assets.com/books/1317065700s/1210754.jpg
8911,17570538,29467232,24509684,25,,,Brent Weeks,2016.0,The Blood Mirror,"The Blood Mirror (Lightbringer, #4)",eng,4.29,4528,13785,933,63,274,1678,5333,6437,https://images.gr-assets.com/books/1458663265m/17570538.jpg,https://images.gr-assets.com/books/1458663265s/17570538.jpg
8921,105744,105744,411660,36,976165910,9780976165910.0,Steve Alten,1997.0,MEG: A Novel of Deep Terror,"Meg (MEG, #1)",eng,3.76,9946,11419,697,370,1005,2996,3695,3353,https://images.gr-assets.com/books/1407870638m/105744.jpg,https://images.gr-assets.com/books/1407870638s/105744.jpg
8922,289695,289695,2592744,20,803731558,9780803731550.0,Frank Beddor,2007.0,Seeing Redd,"Seeing Redd (The Looking Glass Wars, #2)",en-US,3.85,14540,15711,1116,230,1020,4157,5798,4506,https://images.gr-assets.com/books/1354846350m/289695.jpg,https://images.gr-assets.com/books/1354846350s/289695.jpg
8927,10508526,10508526,15414441,19,547548109,9780547548100.0,"Chris Van Allsburg, Lois Lowry, Kate DiCamillo, M.T. Anderson, Louis Sachar, Stephen King, Tabitha King, Jon Scieszka, Sherman Alexie, Gregory Maguire, Cory Doctorow, Jules Feiffer, Linda Sue Park, Walter Dean Myers, Lemony Snicket",2011.0,,The Chronicles of Harris Burdick: 14 Amazing Authors Tell the Tales,en-US,3.91,13207,13334,561,543,996,2969,3477,5349,https://images.gr-assets.com/books/1327949098m/10508526.jpg,https://images.gr-assets.com/books/1327949098s/10508526.jpg
8931,15161,15161,3088909,33,1596912510,9781596912520.0,"Susanna Clarke, Charles Vess",2006.0,The Ladies of Grace Adieu and Other Stories,The Ladies of Grace Adieu and Other Stories,en-US,3.85,12150,14037,1196,197,783,3620,5768,3669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8944,40293,40293,1348187,26,812508645,9780812508640.0,Orson Scott Card,1996.0,Pastwatch: The Redemption of Christopher Columbus,Pastwatch: The Redemption of Christopher Columbus,en-US,3.96,11922,12460,867,239,685,2667,4578,4291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8948,8879121,8879121,13754899,8,1596434465,9781596434460.0,Ben Hatke,2011.0,Zita the Spacegirl,"Zita the Spacegirl (Zita the Spacegirl, #1)",eng,4.04,10832,11044,941,307,615,2055,3433,4634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8951,633270,633270,3266059,25,140376410,9780140376420.0,Nancy Farmer,1994.0,"The Ear, the Eye, and the Arm","The Ear, the Eye, and the Arm",,3.85,12389,13107,757,396,875,3068,4762,4006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8961,116356,116356,1913289,26,345418425,9780345418420.0,"Larry Niven, Jerry Pournelle",1985.0,Footfall,Footfall,,3.89,11054,12202,338,153,653,3045,4831,3520,https://images.gr-assets.com/books/1320440216m/116356.jpg,https://images.gr-assets.com/books/1320440216s/116356.jpg
8970,61915,61915,2277408,33,,9781886778540.0,Lois McMaster Bujold,1987.0,Falling Free,"Falling Free (Vorkosigan Saga, #4)",eng,3.82,12258,13812,495,218,704,3921,5418,3551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8988,891593,891593,3102331,31,7256752,9780007256750.0,Naomi Novik,2008.0,"Victory of Eagles (Temeraire, #5)","Victory of Eagles (Temeraire, #5)",en-GB,4.01,11444,14439,838,55,467,3136,6411,4370,https://images.gr-assets.com/books/1327942237m/891593.jpg,https://images.gr-assets.com/books/1327942237s/891593.jpg
8995,8087,8087,2321293,10,441012396,9780441012400.0,Robin McKinley,1993.0,Deerskin,Deerskin,en-US,3.88,15982,17728,1124,620,1328,3806,5810,6164,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9008,46182,46182,1388157,42,99437597,9780099437600.0,Richard Brautigan,1968.0,In Watermelon Sugar,In Watermelon Sugar,eng,4.02,8532,9883,644,236,549,1865,3317,3916,https://images.gr-assets.com/books/1482476781m/46182.jpg,https://images.gr-assets.com/books/1482476781s/46182.jpg
9019,10090,10090,1023122,20,886779065,9780886779060.0,Tad Williams,1999.0,Mountain of Black Glass,"Mountain of Black Glass (Otherland, #3)",en-US,4.04,11576,12284,178,124,531,2480,4750,4399,https://images.gr-assets.com/books/1309992323m/10090.jpg,https://images.gr-assets.com/books/1309992323s/10090.jpg
9021,24929,24929,1130986,18,60988649,9780060988650.0,"Gregory Maguire, Douglas Smith",2001.0,Lost,Lost,eng,2.8,12534,12937,921,1749,3377,4518,2237,1056,https://images.gr-assets.com/books/1407711681m/24929.jpg,https://images.gr-assets.com/books/1407711681s/24929.jpg
9022,239239,239239,1688160,61,312858868,9780312858860.0,Christopher Priest,1995.0,The Prestige,The Prestige,eng,3.87,11701,13806,1520,180,760,3362,5815,3689,https://images.gr-assets.com/books/1414195709m/239239.jpg,https://images.gr-assets.com/books/1414195709s/239239.jpg
9029,21483760,21483760,40223686,7,1477823484,9781477823480.0,Scott  Meyer,2014.0,,"Spell or High Water (Magic 2.0, #2)",eng,4.01,8318,11734,666,72,357,2460,5288,3557,https://images.gr-assets.com/books/1395612093m/21483760.jpg,https://images.gr-assets.com/books/1395612093s/21483760.jpg
9034,25877663,25877663,45754030,19,356504263,9780356504260.0,James S.A. Corey,2016.0,Babylon's Ashes,"Babylon's Ashes (The Expanse, #6)",eng,4.18,8397,13450,1073,57,314,1941,5978,5160,https://images.gr-assets.com/books/1442247299m/25877663.jpg,https://images.gr-assets.com/books/1442247299s/25877663.jpg
9044,43780,43780,5192748,14,679410503,9780679410510.0,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",1989.0,The Vampire Chronicles,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",eng,4.25,9592,11241,182,201,382,1559,3320,5779,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9074,13809,13809,1003260,35,380803275,9780380803280.0,Raymond E. Feist,2004.0,Exile's Return,"Exile's Return (Conclave of Shadows, #3)",,4.0,10840,11744,104,58,430,2815,4625,3816,https://images.gr-assets.com/books/1409594776m/13809.jpg,https://images.gr-assets.com/books/1409594776s/13809.jpg
9077,13316328,13316328,13380425,44,547738471,9780547738480.0,Jasper Fforde,2010.0,The Last Dragonslayer,"The Last Dragonslayer (The Chronicles of Kazam, #1)",eng,3.86,12033,15781,2408,213,722,3942,7092,3812,https://images.gr-assets.com/books/1346791460m/13316328.jpg,https://images.gr-assets.com/books/1346791460s/13316328.jpg
9082,144773,144773,955313,44,312286252,9780312286260.0,Matthew Reilly,1996.0,Contest,Contest,,3.95,10113,11245,510,163,660,2653,3894,3875,https://images.gr-assets.com/books/1311984048m/144773.jpg,https://images.gr-assets.com/books/1311984048s/144773.jpg
9085,581125,581125,63086,40,375421874,9780375421880.0,Philip K. Dick,1956.0,The Minority Report,The Minority Report,,3.82,12245,13408,599,60,535,3945,6078,2790,https://images.gr-assets.com/books/1390719396m/581125.jpg,https://images.gr-assets.com/books/1390719396s/581125.jpg
9086,74270,74270,2495,22,553575422,9780553575420.0,Lynn Flewelling,1996.0,Luck in the Shadows,"Luck in the Shadows (Nightrunner, #1)",eng,4.08,13781,14706,791,257,636,2589,5368,5856,https://images.gr-assets.com/books/1486846979m/74270.jpg,https://images.gr-assets.com/books/1486846979s/74270.jpg
9098,10439703,10439703,15344305,23,61714321,9780061714320.0,Richard Kadrey,2011.0,Aloha from Hell,"Aloha from Hell (Sandman Slim, #3)",en-US,4.01,10713,12770,569,48,408,2825,5639,3850,https://images.gr-assets.com/books/1302271758m/10439703.jpg,https://images.gr-assets.com/books/1302271758s/10439703.jpg
9103,15561,15561,2587875,51,1857231031,9781857231040.0,Terry Brooks,1987.0,Wizard at Large ,"Wizard at Large (Magic Kingdom of Landover, #3)",,3.81,12580,13687,157,86,835,4260,4984,3522,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9121,13573419,13573419,19154394,4,034552666X,9780345526660.0,Peter F. Hamilton,2012.0,Great North Road,Great North Road,eng,4.06,8639,10962,1025,124,433,1948,4647,3810,https://images.gr-assets.com/books/1344371600m/13573419.jpg,https://images.gr-assets.com/books/1344371600s/13573419.jpg
9133,62479,62479,1349612,27,786939508,9780786939500.0,R.A. Salvatore,2000.0,,"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",en-US,4.15,9647,10575,128,47,333,2048,3744,4403,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9140,1541884,1541884,2492765,30,553806610,9780553806620.0,Kelley Armstrong,2008.0,Personal Demon,"Personal Demon (Women of the Otherworld, #8)",eng,4.06,16371,18169,614,109,616,3838,7043,6563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9152,531197,531197,3524192,33,375828192,9780375828200.0,"Philip Pullman, John Lawrence",2003.0,Lyra's Oxford,"Lyra's Oxford (His Dark Materials, #3.5)",en-US,3.52,12665,14684,702,201,1473,5897,4756,2357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9157,110692,110692,2063379,30,345440781,9780345440780.0,"David Eddings, Leigh Eddings",2000.0,The Redemption of Althalus,The Redemption of Althalus,,3.82,11508,12981,419,583,1181,2823,3858,4536,https://images.gr-assets.com/books/1403185455m/110692.jpg,https://images.gr-assets.com/books/1403185455s/110692.jpg
9164,20886354,20886354,40227944,21,,,"Brandon Sanderson, Jon Foster",2014.0,Legion: Skin Deep,"Skin Deep (Legion, #2)",eng,4.11,8317,11210,950,31,232,1988,5179,3780,https://images.gr-assets.com/books/1404932663m/20886354.jpg,https://images.gr-assets.com/books/1404932663s/20886354.jpg
9166,6953500,6953500,7188482,33,006173506X,9780061735070.0,Meg Cabot,2010.0,Insatiable,"Insatiable (Insatiable, #1)",eng,3.44,18463,20151,2290,992,2688,6597,6224,3650,https://images.gr-assets.com/books/1479654144m/6953500.jpg,https://images.gr-assets.com/books/1479654144s/6953500.jpg
9175,99461,99461,17330,16,345354915,9780345354910.0,Piers Anthony,1980.0,"Split Infinity (Apprentice Adept, #1)",Split Infinity  (Apprentice Adept #1),eng,3.94,13299,14043,311,169,739,3385,5242,4508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9195,76668,76668,2318460,12,380752859,9780380752850.0,Piers Anthony,1988.0,For Love of Evil,"For Love of Evil (Incarnations of Immortality, #6)",,4.1,12399,12665,202,133,590,2379,4337,5226,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9198,24761,24761,1219592,21,440208149,9780440208140.0,Madeleine L'Engle,1989.0,"An Acceptable Time (Time Quintet, #5)","An Acceptable Time (A Wrinkle in Time Quintet, #5)",eng,3.86,13596,15174,593,208,906,4110,5507,4443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9211,7296271,7296271,8632949,29,143917752X,9781439177520.0,J.L. Bourne,2010.0,Day By Day Armageddon: Beyond Exile ,"Beyond Exile (Day by Day Armageddon,# 2)",eng,4.08,8923,9976,408,114,448,1852,3667,3895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9213,21327,21327,2542586,15,1401210007,9781401210010.0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006.0,"Fables, Volume 7: Arabian Nights (and Days)","Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",eng,4.1,13772,14055,485,68,343,2821,5705,5118,https://images.gr-assets.com/books/1327962799m/21327.jpg,https://images.gr-assets.com/books/1327962799s/21327.jpg
9216,15549,15549,1112930,45,345484088,9780345484090.0,Terry Brooks,2006.0,Armageddon's Children,"Armageddon's Children (Genesis of Shannara, #1)",,4.09,11107,12790,623,121,487,2452,4793,4937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9217,376613,376613,817262,32,679457143,9780679457140.0,Richard   Preston,1997.0,The Cobra Event,The Cobra Event,en-US,4.0,10505,11650,504,154,505,2523,4504,3964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9225,161846,161846,812592,77,345299116,9780345299120.0,John Wyndham,1957.0,The Midwich Cuckoos,The Midwich Cuckoos,eng,3.93,10841,12926,632,93,531,3167,5580,3555,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9234,1593623,1593623,1202854,25,006147312X,9780061473130.0,Robin Hobb,2007.0,Renegade's Magic,"Renegade's Magic (Soldier Son, #3)",eng,3.46,10164,11715,402,593,1601,3693,3465,2363,https://images.gr-assets.com/books/1290919036m/1593623.jpg,https://images.gr-assets.com/books/1290919036s/1593623.jpg
9235,16148938,16148938,21983905,7,,,Hugh Howey,2012.0,,"Second Shift: Order (Shift, #2)",eng,4.26,10110,10366,451,22,154,1395,4300,4495,https://images.gr-assets.com/books/1352920738m/16148938.jpg,https://images.gr-assets.com/books/1352920738s/16148938.jpg
9238,8172,8172,11126,16,1401202527,9781401202520.0,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003.0,Superman: Birthright 1-12,Superman: Birthright,en-GB,4.12,9253,9360,355,123,403,1734,3087,4013,https://images.gr-assets.com/books/1343584198m/8172.jpg,https://images.gr-assets.com/books/1343584198s/8172.jpg
9257,11350430,11350430,16280157,15,,,George R.R. Martin,2010.0,The Mystery Knight,"The Mystery Knight (The Tales of Dunk and Egg, #3)",eng,4.2,11058,11445,387,30,189,1731,4973,4522,https://images.gr-assets.com/books/1397654538m/11350430.jpg,https://images.gr-assets.com/books/1397654538s/11350430.jpg
9259,8288246,8288246,13136697,26,144240339X,9781442403390.0,Holly Black,2011.0,,"Red Glove (Curse Workers, #2)",en-US,3.98,16108,17664,1677,245,685,3798,7379,5557,https://images.gr-assets.com/books/1327888670m/8288246.jpg,https://images.gr-assets.com/books/1327888670s/8288246.jpg
9270,8089,8089,2321287,14,441005837,9780441005830.0,Robin McKinley,1997.0,Rose Daughter,Rose Daughter,eng,3.77,15696,16624,973,269,1302,4754,5988,4311,https://images.gr-assets.com/books/1398552029m/8089.jpg,https://images.gr-assets.com/books/1398552029s/8089.jpg
9277,64732,64732,2235106,30,765301075,9780765301080.0,Greg Bear,1987.0,The Forge of God,"The Forge of God (Forge of God, #1)",eng,3.86,10085,11294,381,131,556,3076,4532,2999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9282,16280689,16280689,22382333,13,345548515,9780345548510.0,Kevin Hearne,2016.0,Staked,"Staked (The Iron Druid Chronicles, #8)",eng,4.23,9082,11879,904,55,256,1714,4789,5065,https://images.gr-assets.com/books/1434745650m/16280689.jpg,https://images.gr-assets.com/books/1434745650s/16280689.jpg
9287,33356,33356,1647,35,349117624,9780349117620.0,Max Barry,2002.0,Jennifer Government,Jennifer Government,eng,3.65,9722,11600,1038,272,1010,3536,4450,2332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9299,645180,645180,955983,21,375424865,9780375424860.0,Austin Grossman,2007.0,Soon I Will Be Invincible,Soon I Will Be Invincible,eng,3.68,9878,11359,1701,216,1022,3240,4548,2333,https://images.gr-assets.com/books/1320554514m/645180.jpg,https://images.gr-assets.com/books/1320554514s/645180.jpg
9308,11306,11306,1504838,18,20425651,9780020425660.0,Susan Cooper,1984.0,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",The Dark Is Rising Sequence  (The Dark Is Rising #1-5),eng,4.29,11988,13225,642,169,386,1758,4102,6810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9310,125959,125959,681577,27,1595540067,9781595540060.0,Ted Dekker,2006.0,Saint,"Saint (Paradise, #2)",en-US,4.04,10594,10881,373,117,562,2196,3873,4133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9313,541024,541024,988613,79,375703713,9780375703710.0,Theodore Sturgeon,1953.0,More Than Human,More Than Human,eng,3.98,10733,12048,544,188,634,2515,4548,4163,https://images.gr-assets.com/books/1403192694m/541024.jpg,https://images.gr-assets.com/books/1403192694s/541024.jpg
9327,2358870,2358870,37441,2,545010098,9780545010090.0,Eoin Colfer,2003.0,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)","Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",en-US,4.29,10692,10940,121,198,367,1466,2973,5936,https://images.gr-assets.com/books/1279206196m/2358870.jpg,https://images.gr-assets.com/books/1279206196s/2358870.jpg
9330,62233,62233,60460,43,345484118,9780345484120.0,Terry Brooks,2007.0,The Elves of Cintra ,"The Elves of Cintra (Genesis of Shannara, #2)",eng,4.09,10663,11920,340,78,364,2333,4773,4372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9331,28248,28248,1293083,37,60815701,9780060815710.0,Trudi Canavan,2005.0,Priestess of the White,"Priestess of the White (Age of the Five, #1)",eng,3.84,10552,12754,397,260,884,3194,4702,3714,https://images.gr-assets.com/books/1410130842m/28248.jpg,https://images.gr-assets.com/books/1410130842s/28248.jpg
9343,1111600,1111600,1098573,2,312875045,9780312875050.0,Robert Jordan,1990.0,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)","The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",,4.37,9031,9139,129,166,257,970,2360,5386,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9352,155370,155370,1264290,11,689873794,9780689873800.0,Margaret Peterson Haddix,2005.0,Double Identity,Double Identity,,4.01,12978,13848,1287,144,782,3061,4623,5238,https://images.gr-assets.com/books/1344394478m/155370.jpg,https://images.gr-assets.com/books/1344394478s/155370.jpg
9371,7987,7987,801181,25,142501093,9780142501090.0,Brian Jacques,1999.0,The Legend of Luke,"The Legend of Luke (Redwall, #12)",,3.99,12658,13412,165,88,567,3365,4817,4575,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9376,116982,116982,1837346,56,380016648,9780380016650.0,Roger Zelazny,1976.0,The Hand of Oberon - The Courts of Chaos ,The Hand of Oberon (The Chronicles of Amber #4),eng,4.19,12627,13401,231,48,311,2292,5090,5660,https://images.gr-assets.com/books/1417644788m/116982.jpg,https://images.gr-assets.com/books/1417644788s/116982.jpg
9378,106124,106124,1851224,27,439706378,9780439706380.0,"Jeff Smith, Steve Hamaker",1997.0,"The Dragonslayer (Bone, #4)","The Dragonslayer (Bone, #4)",eng,4.33,11044,11356,416,78,270,1520,3450,6038,https://images.gr-assets.com/books/1497684403m/106124.jpg,https://images.gr-assets.com/books/1497684403s/106124.jpg
9393,7745031,7745031,10567916,30,399156828,9780399156820.0,William Gibson,2010.0,Zero History,"Zero History (Blue Ant, #3)",eng,3.93,10394,11730,1017,172,573,2530,5049,3406,https://images.gr-assets.com/books/1282769471m/7745031.jpg,https://images.gr-assets.com/books/1282769471s/7745031.jpg
9397,155291,155291,149899,21,441011136,9780441011130.0,Simon R. Green,2003.0,Agents of Light and Darkness,"Agents of Light and Darkness (Nightside, #2)",eng,4.0,12827,13425,404,148,474,2982,5461,4360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9398,41069,41069,2184253,55,1857988361,9781857988370.0,John Brunner,1968.0,Stand on Zanzibar,Stand on Zanzibar,eng,3.96,11021,11817,438,298,712,2423,4070,4314,https://images.gr-assets.com/books/1360613921m/41069.jpg,https://images.gr-assets.com/books/1360613921s/41069.jpg
9408,290628,290628,807305,46,451451805,9780451451800.0,Guy Gavriel Kay,1986.0,The Darkest Road,"The Darkest Road (The Fionavar Tapestry, #3)",eng,4.18,11755,13328,419,135,472,2181,4571,5969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9410,20168816,20168816,27565413,24,345537262,9780345537260.0,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",2014.0,Rogues,Rogues,eng,3.86,10135,12239,1502,103,522,3259,5415,2940,https://images.gr-assets.com/books/1404616147m/20168816.jpg,https://images.gr-assets.com/books/1404616147s/20168816.jpg
9424,13659,13659,65982,58,441011241,9780441011250.0,Ursula K. Le Guin,2001.0,Tales from Earthsea,"Tales from Earthsea (Earthsea Cycle, #5)",eng,4.0,11530,13238,465,70,474,3080,5434,4180,https://images.gr-assets.com/books/1309202073m/13659.jpg,https://images.gr-assets.com/books/1309202073s/13659.jpg
9428,313998,313998,304846,18,000224618X,9780002246190.0,"William Gibson, Terry Bisson",1981.0,Johnny Mnemonic,Johnny Mnemonic,en-US,3.75,9564,9793,90,166,636,3030,3622,2339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9429,513176,513176,987443,20,553568019,9780553568010.0,Michael A. Stackpole,1996.0,Rogue Squadron,"Rogue Squadron (Star Wars: X-Wing, #1)",en-GB,4.02,11405,11953,323,115,548,2594,4416,4280,https://images.gr-assets.com/books/1327860341m/513176.jpg,https://images.gr-assets.com/books/1327860341s/513176.jpg
9433,61974,61974,339591,25,345419588,9780345419580.0,Anne McCaffrey,1986.0,"Nerilka's Story (Pern: Dragonriders of Pern, #5)","Nerilka's Story (Pern, #8)",eng,3.78,12936,14399,195,146,1031,4581,4769,3872,https://images.gr-assets.com/books/1296104206m/61974.jpg,https://images.gr-assets.com/books/1296104206s/61974.jpg
9434,153175,153175,2930911,33,380803267,9780380803260.0,Raymond E. Feist,2003.0,King of Foxes,"King of Foxes (Conclave of Shadows, #2)",,3.95,10684,11552,98,85,493,2876,4563,3535,https://images.gr-assets.com/books/1409600307m/153175.jpg,https://images.gr-assets.com/books/1409600307s/153175.jpg
9447,112517,112517,828267,43,1857232526,9781857232520.0,"Arthur C. Clarke, Gentry Lee",1993.0,Rama Revealed: The Ultimate Encounter,"Rama Revealed (Rama, #4)",eng,3.72,9015,10468,256,314,959,2888,3492,2815,https://images.gr-assets.com/books/1375814909m/112517.jpg,https://images.gr-assets.com/books/1375814909s/112517.jpg
9450,20662728,20662728,6125574,21,006156155X,9780061561560.0,Garth Nix,2014.0,Clariel: The Lost Abhorsen,"Clariel (Abhorsen, #4)",eng,3.79,10616,14173,1810,178,908,4069,5640,3378,https://images.gr-assets.com/books/1393877442m/20662728.jpg,https://images.gr-assets.com/books/1393877442s/20662728.jpg
9463,41820,41820,1621390,15,553293427,9780553293420.0,Isaac Asimov,1950.0,Pebble in the Sky,Pebble in the Sky (Galactic Empire #3),eng,3.85,11335,13463,522,60,587,3960,5511,3345,https://images.gr-assets.com/books/1335782053m/41820.jpg,https://images.gr-assets.com/books/1335782053s/41820.jpg
9480,280125,280125,2347015,20,786943408,9780786943400.0,R.A. Salvatore,2007.0,The Orc King,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)",en-US,4.11,9012,10187,190,80,403,1965,3605,4134,https://images.gr-assets.com/books/1474922224m/280125.jpg,https://images.gr-assets.com/books/1474922224s/280125.jpg
9481,127567,127567,1104950,42,345419383,9780345419380.0,Anne McCaffrey,1994.0,The Dolphins of Pern,"The Dolphins of Pern (Pern, #13)",eng,3.94,12938,14529,197,117,816,3767,4925,4904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
